"price";"type";"usage";"shared";"device";"newsletter";"language";"duration";"churn"
13;"Regular";6;0;"Phone";0;"sp";23;0
22;"Promo";96;1;"Phone";1;"en";22;0
14;"Regular";22;0;"Tablet";1;"sp";76;0
17;"Regular";56;0;"Phone";0;"de";44;1
4;"Promo";66;1;"Phone";1;"en";51;0
28;"Regular";55;1;"Tablet";0;"sp";29;0
22;"Regular";72;0;"Phone";0;"en";78;1
27;"Promo";78;0;"Computer";1;"sp";18;0
29;"Premium";111;1;"Phone";1;"en";12;0
5;"Promo";20;0;"Phone";1;"en";7;0
9;"Promo";62;0;"Tablet";0;"fr";92;0
29;"Premium";64,5;1;"Tablet";0;"en";36;1
7;"Promo";63;0;"Phone";1;"de";71;0
19;"Premium";83;0;"Tablet";0;"en";88;1
13;"Premium";22,5;1;"Phone";0;"sp";34;0
12;"Premium";53;0;"Tablet";1;"en";0;1
27;"Regular";98;0;"Phone";1;"en";31;1
11;"Promo";6;1;"Phone";1;"en";32;0
9;"Premium";52;0;"Tablet";0;"sp";26;0
15;"Promo";36;0;"Phone";1;"sp";97;0
13;"Promo";54;0;"Phone";0;"en";75;1
17;"Premium";98;0;"Tablet";0;"fr";68;0
25;"Premium";39;0;"Tablet";1;"fr";85;1
29;"Regular";94;0;"Phone";0;"en";61;1
13;"Promo";39;0;"Phone";1;"sp";27;0
20;"Regular";76;0;"Computer";0;"en";56;0
10;"Regular";67;0;"Phone";0;"sp";48;0
29;"Premium";100;0;"Phone";0;"de";95;0
12;"Regular";18;1;"Phone";0;"en";97;1
13;"Promo";102;1;"Tablet";1;"sp";13;0
23;"Premium";60;1;"Tablet";0;"en";72;0
16;"Promo";81;1;"Computer";0;"en";89;0
9;"Regular";13;1;"Tablet";1;"en";2;1
19;"Promo";34;0;"Tablet";1;"sp";51;0
29;"Premium";97;1;"Phone";0;"en";77;0
19;"Promo";50;0;"Phone";0;"en";15;0
23;"Regular";7,5;1;"Phone";0;"de";64;1
23;"Promo";21;0;"Phone";1;"fr";96;0
18;"Premium";53;0;"Computer";1;"fr";46;0
23;"Regular";12;1;"Computer";1;"sp";90;0
23;"Regular";62;0;"Phone";1;"en";44;0
28;"Promo";31,5;1;"Computer";0;"en";28;1
29;"Premium";11;0;"Tablet";0;"en";80;0
17;"Promo";41;1;"Phone";0;"sp";35;0
12;"Promo";123;1;"Tablet";0;"en";35;0
29;"Premium";34;1;"Phone";0;"en";9;0
15;"Premium";25,5;1;"Computer";1;"de";7;0
12;"Regular";78;0;"Computer";1;"en";15;0
16;"Premium";89;0;"Computer";1;"en";17;0
24;"Promo";76;0;"Phone";1;"en";65;1
29;"Premium";64;0;"Phone";0;"en";6;0
14;"Promo";92;0;"Phone";0;"en";13;1
12;"Promo";28;0;"Tablet";0;"sp";77;1
11;"Promo";63;0;"Phone";0;"en";47;0
29;"Premium";49,5;1;"Phone";0;"en";91;0
18;"Promo";66;1;"Phone";1;"sp";25;0
8;"Promo";25;1;"Phone";1;"en";95;0
19;"Regular";10,5;1;"Phone";1;"sp";10;1
18;"Promo";76,5;1;"Phone";1;"sp";88;0
23;"Promo";61;0;"Phone";1;"en";49;0
22;"Promo";83;0;"Tablet";0;"en";6;0
18;"Promo";8;0;"Phone";1;"en";33;0
16;"Promo";93;0;"Phone";0;"de";5;0
11;"Regular";13;0;"Phone";1;"en";57;0
26;"Regular";21;0;"Computer";0;"sp";89;0
13;"Promo";70;1;"Phone";0;"en";21;0
11;"Promo";144;1;"Phone";0;"en";55;0
29;"Premium";65;0;"Phone";1;"en";22;1
18;"Promo";60;1;"Phone";1;"en";83;0
29;"Premium";26;1;"Phone";1;"de";50;0
15;"Promo";89;0;"Phone";1;"en";7;0
14;"Regular";65;0;"Phone";1;"de";59;1
25;"Premium";47;0;"Computer";1;"sp";33;0
29;"Premium";4;0;"Computer";0;"de";19;1
4;"Promo";99;0;"Phone";1;"fr";50;1
13;"Premium";105;1;"Computer";1;"en";69;0
18;"Promo";99;0;"Tablet";1;"en";33;0
21;"Promo";127,5;1;"Phone";1;"sp";79;0
18;"Regular";97;0;"Phone";0;"de";55;1
10;"Regular";100;0;"Phone";0;"en";55;1
23;"Regular";12;0;"Phone";0;"sp";66;1
23;"Promo";8;0;"Phone";1;"en";73;0
16;"Regular";28;0;"Phone";1;"sp";15;0
11;"Promo";127,5;1;"Computer";0;"en";100;0
10;"Promo";15;0;"Tablet";1;"sp";4;0
14;"Promo";7;0;"Phone";0;"fr";64;1
17;"Promo";52,5;1;"Phone";0;"sp";44;0
18;"Promo";136,5;1;"Tablet";1;"en";75;0
27;"Regular";8;1;"Phone";1;"en";14;0
17;"Regular";65;0;"Phone";1;"sp";63;0
23;"Promo";25,5;1;"Phone";0;"en";39;0
19;"Promo";66;1;"Computer";0;"fr";9;0
11;"Promo";147;1;"Phone";0;"en";26;0
17;"Promo";11;0;"Phone";1;"en";7;0
29;"Promo";66;0;"Tablet";1;"en";97;1
24;"Promo";73;1;"Tablet";0;"en";51;0
29;"Premium";49;1;"Phone";1;"fr";55;0
10;"Premium";59;0;"Tablet";0;"sp";25;0
12;"Promo";12;0;"Computer";1;"sp";62;0
19;"Regular";71;1;"Phone";1;"de";70;1
19;"Promo";92;0;"Phone";1;"de";20;0
12;"Promo";24;1;"Computer";1;"sp";42;1
15;"Promo";10;0;"Phone";1;"sp";39;1
26;"Regular";59;0;"Computer";1;"en";7;1
19;"Regular";54;1;"Computer";1;"en";26;0
9;"Premium";52;0;"Computer";0;"sp";81;1
19;"Regular";93;1;"Tablet";0;"en";8;1
29;"Premium";123;1;"Computer";1;"sp";83;0
29;"Promo";45;0;"Tablet";1;"fr";75;0
18;"Premium";68;0;"Phone";1;"fr";49;0
21;"Promo";18;0;"Phone";0;"sp";45;0
6;"Promo";33;0;"Phone";1;"fr";99;0
11;"Promo";99;1;"Phone";1;"sp";31;0
29;"Premium";92;0;"Tablet";0;"en";42;1
16;"Regular";45;0;"Tablet";0;"en";65;1
21;"Premium";49;1;"Phone";0;"en";53;0
16;"Regular";9;1;"Computer";0;"en";67;0
10;"Promo";72;0;"Computer";0;"en";87;1
14;"Premium";80;0;"Phone";0;"sp";44;1
25;"Regular";2;0;"Computer";0;"en";59;1
22;"Regular";12;0;"Computer";1;"en";69;0
15;"Regular";55;0;"Computer";0;"fr";94;0
21;"Premium";7;0;"Computer";1;"fr";20;0
16;"Premium";5;1;"Phone";0;"en";86;0
14;"Promo";0;0;"Tablet";1;"sp";37;0
19;"Regular";79;0;"Computer";0;"en";19;1
18;"Regular";72;0;"Tablet";1;"de";35;1
20;"Promo";31;1;"Tablet";1;"en";79;1
10;"Promo";14;1;"Phone";1;"sp";84;1
20;"Regular";70;0;"Tablet";1;"en";45;0
22;"Promo";65;0;"Computer";1;"en";57;0
25;"Promo";80;0;"Phone";1;"sp";52;0
16;"Regular";12;0;"Phone";1;"sp";98;1
23;"Regular";56;0;"Computer";1;"de";4;0
22;"Promo";51;1;"Computer";0;"en";40;1
17;"Promo";29;0;"Tablet";0;"sp";2;0
20;"Promo";98;0;"Computer";0;"sp";100;1
9;"Regular";80;0;"Tablet";1;"sp";5;0
26;"Regular";5;0;"Phone";1;"en";89;0
26;"Regular";108;1;"Phone";1;"de";58;1
28;"Regular";89;0;"Computer";0;"en";86;1
18;"Regular";28;0;"Phone";1;"de";48;0
18;"Promo";10;0;"Tablet";1;"en";58;1
29;"Promo";52,5;1;"Phone";0;"en";66;0
17;"Regular";54;0;"Phone";1;"sp";64;0
27;"Promo";33;0;"Tablet";0;"sp";66;1
26;"Promo";7;0;"Phone";1;"sp";30;1
26;"Promo";14;0;"Phone";0;"en";38;0
20;"Regular";31,5;1;"Computer";1;"fr";19;1
20;"Regular";78;1;"Phone";1;"en";74;0
29;"Premium";94;0;"Phone";0;"en";38;0
29;"Premium";61,5;1;"Phone";0;"en";17;0
23;"Promo";72;0;"Computer";1;"sp";3;0
18;"Regular";84;0;"Phone";1;"sp";3;0
13;"Premium";8;0;"Computer";0;"en";90;1
10;"Promo";58;0;"Tablet";1;"sp";6;0
26;"Regular";54;0;"Phone";1;"en";13;1
15;"Promo";66;0;"Phone";0;"en";47;1
21;"Regular";84;0;"Phone";1;"de";29;0
19;"Regular";90;0;"Tablet";0;"en";97;0
22;"Promo";69;1;"Tablet";1;"en";46;0
29;"Premium";32;1;"Phone";1;"de";100;1
26;"Regular";12;0;"Computer";1;"en";49;1
18;"Premium";26;0;"Computer";1;"de";39;0
12;"Promo";6;1;"Phone";1;"de";58;0
6;"Promo";47;0;"Phone";1;"en";20;0
27;"Promo";91,5;1;"Computer";1;"fr";89;0
16;"Regular";49;0;"Tablet";1;"sp";81;0
21;"Premium";65;0;"Phone";1;"sp";55;0
9;"Regular";79;0;"Phone";0;"de";21;1
5;"Promo";47;0;"Tablet";1;"en";39;0
14;"Promo";18;1;"Phone";1;"de";29;0
24;"Promo";33;0;"Phone";0;"sp";100;1
13;"Promo";41;0;"Computer";0;"en";26;0
29;"Regular";85,5;1;"Phone";0;"en";52;1
12;"Regular";72;1;"Phone";1;"sp";44;0
11;"Promo";16;0;"Phone";1;"sp";93;0
23;"Promo";105;1;"Computer";0;"sp";4;1
13;"Promo";3;0;"Tablet";0;"sp";63;0
15;"Regular";148,5;1;"Phone";0;"en";66;0
10;"Promo";79;0;"Tablet";0;"sp";26;0
10;"Promo";23;0;"Tablet";1;"en";8;1
21;"Promo";88;0;"Computer";1;"en";7;0
26;"Promo";48;0;"Phone";1;"en";70;1
11;"Promo";23;0;"Phone";1;"sp";37;0
16;"Promo";111;1;"Phone";0;"en";26;1
22;"Premium";86;0;"Computer";0;"en";70;0
17;"Promo";57;1;"Phone";1;"en";47;0
23;"Promo";97;0;"Computer";1;"sp";6;0
25;"Promo";98;0;"Tablet";1;"en";27;0
15;"Regular";47;0;"Phone";1;"sp";8;1
16;"Regular";19,5;1;"Tablet";0;"sp";42;0
4;"Promo";40,5;1;"Phone";1;"sp";75;1
17;"Premium";89;0;"Tablet";1;"sp";7;0
11;"Regular";81;0;"Phone";0;"sp";36;1
10;"Regular";34;0;"Computer";1;"en";96;0
19;"Regular";36;0;"Phone";0;"sp";17;0
7;"Promo";85;0;"Computer";1;"sp";18;0
16;"Premium";78;0;"Phone";1;"sp";79;0
28;"Promo";89;0;"Phone";1;"en";4;0
19;"Promo";27;0;"Tablet";1;"fr";15;0
26;"Regular";133,5;1;"Computer";0;"en";81;1
17;"Promo";26;1;"Computer";1;"sp";52;1
11;"Promo";33;0;"Phone";1;"sp";50;0
6;"Promo";48;0;"Computer";1;"en";84;0
17;"Promo";90;0;"Tablet";0;"fr";1;0
15;"Promo";28;0;"Tablet";1;"en";48;1
23;"Regular";86;0;"Phone";1;"fr";91;1
16;"Promo";61;0;"Computer";1;"en";41;1
29;"Premium";24;0;"Tablet";0;"en";40;1
29;"Premium";86;0;"Phone";0;"en";21;1
25;"Regular";40,5;1;"Computer";0;"en";31;1
14;"Regular";89;1;"Computer";1;"de";89;0
29;"Premium";64,5;1;"Phone";0;"fr";51;0
29;"Premium";79,5;1;"Phone";0;"fr";30;0
16;"Premium";80;0;"Computer";0;"en";67;0
19;"Promo";114;1;"Computer";1;"de";11;0
15;"Regular";79;0;"Phone";0;"de";11;1
15;"Promo";77;0;"Computer";0;"sp";43;0
9;"Promo";59;0;"Tablet";1;"en";70;0
19;"Promo";88;0;"Computer";0;"en";28;0
29;"Premium";90;1;"Phone";0;"en";75;1
20;"Promo";87;0;"Tablet";1;"sp";65;0
28;"Regular";92;1;"Phone";1;"sp";95;0
6;"Promo";33;0;"Computer";0;"sp";25;0
29;"Premium";2;0;"Tablet";1;"sp";7;1
13;"Regular";26;1;"Phone";0;"fr";94;0
26;"Regular";98;0;"Phone";1;"sp";61;0
11;"Promo";43;0;"Computer";0;"en";29;0
23;"Promo";27;0;"Computer";1;"en";22;1
18;"Promo";20;1;"Phone";1;"en";44;0
26;"Premium";57;1;"Phone";0;"fr";63;0
25;"Regular";80;0;"Tablet";1;"sp";31;0
17;"Regular";89;0;"Tablet";0;"fr";57;1
11;"Promo";121,5;1;"Tablet";0;"en";26;0
13;"Regular";38;0;"Computer";1;"en";8;1
29;"Premium";43;0;"Phone";1;"en";93;1
24;"Premium";108;1;"Computer";0;"sp";13;0
28;"Premium";114;1;"Phone";0;"de";92;0
6;"Promo";3;0;"Phone";0;"sp";97;0
11;"Promo";87;0;"Phone";0;"de";48;1
21;"Promo";97;0;"Computer";0;"en";65;0
12;"Promo";31;0;"Tablet";1;"en";50;0
18;"Promo";24;0;"Tablet";1;"sp";33;0
27;"Promo";3;1;"Phone";1;"de";70;0
16;"Promo";97;0;"Phone";1;"en";37;0
20;"Promo";132;1;"Phone";1;"sp";6;0
29;"Regular";35;0;"Phone";0;"en";85;1
28;"Regular";41;0;"Phone";1;"sp";30;0
16;"Promo";69;0;"Computer";1;"fr";7;0
16;"Promo";18;1;"Computer";1;"en";56;0
11;"Regular";14;0;"Phone";1;"en";12;0
28;"Regular";79;1;"Tablet";0;"sp";26;1
29;"Premium";16,5;1;"Tablet";0;"de";95;0
21;"Regular";29;0;"Computer";1;"sp";50;0
15;"Promo";41;0;"Phone";0;"en";19;0
16;"Promo";45;0;"Phone";0;"sp";95;1
14;"Regular";90;0;"Computer";0;"en";91;0
24;"Regular";67;0;"Phone";0;"en";85;0
19;"Regular";60;0;"Tablet";0;"sp";29;0
15;"Promo";65;0;"Computer";0;"sp";26;0
19;"Promo";80;1;"Phone";0;"en";1;0
29;"Premium";86;0;"Computer";0;"de";62;1
9;"Regular";57;0;"Phone";1;"de";97;0
15;"Promo";85,5;1;"Phone";0;"fr";12;0
13;"Promo";96;1;"Phone";0;"en";96;1
29;"Premium";42;0;"Phone";0;"de";76;1
7;"Promo";142,5;1;"Phone";0;"sp";86;0
17;"Promo";9;0;"Phone";0;"sp";29;0
28;"Promo";0;1;"Phone";1;"en";79;1
13;"Promo";95;0;"Phone";0;"sp";77;0
29;"Premium";145,5;1;"Phone";1;"sp";74;0
29;"Premium";42;0;"Computer";0;"sp";56;1
6;"Promo";44;1;"Phone";1;"en";60;0
10;"Promo";98;0;"Phone";0;"en";25;0
15;"Promo";27;1;"Phone";0;"en";74;0
23;"Premium";86;0;"Computer";0;"fr";66;1
25;"Premium";99;1;"Phone";0;"en";21;1
11;"Regular";71;0;"Phone";1;"en";49;1
29;"Premium";9;0;"Tablet";0;"en";43;1
21;"Regular";40;0;"Computer";0;"en";74;1
22;"Promo";85,5;1;"Tablet";0;"en";65;0
29;"Premium";65;1;"Tablet";0;"sp";68;1
17;"Promo";75;0;"Phone";0;"fr";38;0
29;"Premium";0;0;"Tablet";0;"de";100;1
29;"Promo";16;0;"Tablet";0;"en";45;1
9;"Promo";40;0;"Phone";0;"sp";8;1
18;"Promo";88;1;"Phone";1;"fr";66;0
12;"Promo";93;1;"Phone";0;"en";17;0
17;"Promo";25;1;"Phone";0;"en";25;1
15;"Premium";0;1;"Tablet";0;"fr";58;0
21;"Promo";21;0;"Phone";0;"fr";64;1
20;"Regular";89;0;"Phone";0;"fr";63;0
9;"Promo";4;1;"Tablet";1;"en";88;1
15;"Regular";40;0;"Phone";0;"en";7;0
24;"Premium";94;0;"Phone";1;"sp";16;1
29;"Premium";73,5;1;"Phone";1;"en";1;0
10;"Regular";36;1;"Computer";0;"en";34;0
10;"Promo";76,5;1;"Computer";1;"sp";87;0
22;"Regular";31;1;"Computer";1;"en";33;0
29;"Regular";80;1;"Phone";0;"en";43;0
15;"Premium";49;0;"Tablet";0;"sp";88;1
9;"Promo";23;1;"Tablet";0;"en";84;1
12;"Premium";70;0;"Tablet";1;"en";79;0
11;"Regular";64;0;"Computer";0;"en";58;1
22;"Promo";1;0;"Phone";0;"sp";85;0
22;"Promo";69;1;"Phone";0;"sp";68;1
22;"Regular";6;1;"Tablet";1;"sp";45;1
24;"Regular";105;1;"Tablet";1;"en";56;0
18;"Promo";79;0;"Tablet";0;"en";67;1
20;"Regular";111;1;"Phone";1;"sp";72;0
21;"Promo";48;1;"Phone";1;"sp";2;1
11;"Regular";84;1;"Phone";1;"en";59;0
4;"Promo";9;0;"Phone";0;"sp";35;0
29;"Premium";29;0;"Phone";1;"en";51;0
25;"Regular";19;0;"Phone";0;"sp";76;1
9;"Promo";56;0;"Phone";1;"en";16;0
12;"Promo";42;0;"Phone";0;"sp";2;0
27;"Regular";97;0;"Tablet";0;"en";23;0
21;"Regular";1;0;"Tablet";1;"en";69;0
21;"Promo";25,5;1;"Computer";1;"de";36;1
18;"Promo";61;0;"Phone";0;"sp";15;0
21;"Promo";16;0;"Phone";1;"sp";72;0
22;"Promo";69;1;"Phone";1;"en";81;0
21;"Promo";55;1;"Phone";0;"en";20;1
20;"Promo";43;1;"Phone";0;"en";56;0
26;"Promo";7;0;"Computer";1;"fr";45;0
15;"Regular";52;0;"Tablet";1;"en";4;0
29;"Premium";71;0;"Computer";1;"fr";99;1
7;"Promo";34;1;"Phone";1;"de";74;0
6;"Promo";32;0;"Phone";0;"en";76;0
19;"Promo";45;0;"Phone";0;"sp";62;0
27;"Promo";19;0;"Tablet";1;"en";5;1
19;"Promo";2;0;"Tablet";0;"en";0;1
18;"Promo";12;0;"Phone";0;"sp";33;0
19;"Promo";68;0;"Computer";1;"sp";43;0
14;"Promo";36;0;"Tablet";0;"en";84;1
13;"Regular";12;0;"Phone";1;"en";29;0
10;"Regular";114;1;"Phone";1;"fr";30;0
20;"Promo";73;1;"Phone";0;"fr";52;0
13;"Regular";100;1;"Computer";1;"en";3;1
27;"Promo";34;0;"Phone";0;"sp";44;1
29;"Premium";54;1;"Phone";1;"de";0;0
22;"Promo";92;0;"Computer";1;"fr";59;1
11;"Promo";49,5;1;"Computer";1;"de";97;1
23;"Regular";51;0;"Phone";0;"en";14;1
6;"Promo";52;0;"Phone";1;"en";85;0
29;"Premium";92;1;"Phone";1;"en";26;0
29;"Premium";75;0;"Computer";1;"de";64;0
13;"Regular";11;0;"Phone";0;"de";19;0
29;"Premium";70;0;"Phone";0;"sp";69;1
5;"Promo";109,5;1;"Computer";0;"sp";8;0
19;"Promo";37;0;"Phone";0;"de";74;1
16;"Promo";67;0;"Phone";0;"en";41;0
29;"Regular";29;1;"Tablet";0;"en";26;1
26;"Promo";55;0;"Computer";0;"en";95;1
27;"Promo";15;1;"Tablet";1;"en";32;1
17;"Promo";144;1;"Phone";0;"en";86;0
27;"Promo";41;0;"Computer";1;"en";53;1
17;"Promo";27;1;"Phone";0;"de";18;1
22;"Promo";95;0;"Tablet";1;"fr";13;1
29;"Premium";145,5;1;"Phone";1;"en";0;0
21;"Promo";65;0;"Tablet";0;"en";72;0
24;"Regular";55;1;"Computer";0;"en";34;0
15;"Promo";4;0;"Tablet";1;"en";49;0
16;"Promo";35;0;"Computer";1;"en";75;1
24;"Promo";88;1;"Phone";1;"sp";23;1
23;"Promo";9;0;"Tablet";0;"sp";97;1
28;"Promo";53;0;"Phone";0;"sp";74;0
11;"Regular";74;0;"Phone";0;"en";69;1
25;"Promo";45;0;"Phone";0;"sp";59;1
15;"Promo";30;1;"Phone";0;"fr";61;0
21;"Regular";34;1;"Phone";1;"fr";20;0
11;"Regular";66;0;"Computer";0;"en";100;0
21;"Regular";42;1;"Tablet";1;"sp";52;0
22;"Regular";78;1;"Phone";1;"en";75;0
12;"Premium";43;0;"Computer";1;"en";57;1
24;"Promo";18;0;"Computer";0;"en";38;1
24;"Regular";90;1;"Computer";0;"en";70;0
17;"Promo";17;1;"Phone";0;"fr";3;0
29;"Premium";95;0;"Phone";1;"sp";87;1
12;"Promo";0;1;"Phone";0;"fr";25;0
8;"Promo";90;1;"Phone";0;"sp";56;0
22;"Promo";31,5;1;"Phone";1;"en";25;1
15;"Promo";49;0;"Phone";0;"en";13;1
17;"Promo";74;0;"Phone";0;"sp";38;0
21;"Regular";71;0;"Phone";0;"en";90;0
28;"Promo";50;0;"Tablet";1;"sp";16;0
23;"Promo";26;0;"Tablet";0;"sp";73;0
11;"Promo";60;0;"Computer";0;"en";28;1
21;"Regular";84;1;"Computer";1;"de";73;0
10;"Promo";65;1;"Computer";1;"sp";47;0
13;"Promo";6;0;"Tablet";1;"en";10;0
16;"Regular";20;0;"Tablet";1;"en";73;0
23;"Regular";147;1;"Phone";1;"en";30;1
22;"Regular";58;1;"Computer";1;"sp";40;0
24;"Regular";57;0;"Phone";1;"en";26;0
9;"Regular";32;0;"Phone";1;"en";77;0
29;"Premium";66;0;"Tablet";1;"en";13;0
29;"Regular";60;0;"Phone";1;"en";30;1
25;"Promo";17;0;"Phone";0;"en";27;1
15;"Regular";75;1;"Phone";0;"de";58;0
10;"Promo";48;1;"Phone";0;"sp";10;1
21;"Promo";3;1;"Computer";1;"en";22;0
23;"Promo";94;1;"Phone";0;"sp";84;0
15;"Promo";16;0;"Computer";1;"sp";86;0
22;"Regular";27;0;"Tablet";0;"sp";97;0
29;"Premium";12;0;"Computer";0;"sp";15;0
22;"Promo";53;0;"Tablet";0;"fr";49;1
29;"Premium";41;0;"Computer";1;"en";25;0
17;"Regular";89;0;"Phone";1;"en";67;0
21;"Regular";96;1;"Phone";1;"fr";51;1
17;"Promo";3;0;"Computer";0;"fr";37;0
14;"Promo";34;0;"Phone";0;"en";70;0
9;"Premium";95;1;"Computer";1;"en";80;0
24;"Regular";43;1;"Computer";0;"sp";1;1
11;"Promo";14;0;"Computer";1;"sp";66;0
13;"Premium";90;0;"Tablet";1;"en";49;0
18;"Promo";45;1;"Phone";1;"en";22;0
17;"Promo";106,5;1;"Computer";1;"sp";84;0
13;"Regular";90;1;"Phone";1;"sp";18;1
29;"Premium";4;1;"Phone";1;"en";82;0
27;"Regular";14;0;"Phone";0;"en";45;1
9;"Promo";69;1;"Computer";0;"en";86;0
24;"Regular";22;0;"Phone";1;"sp";55;1
14;"Promo";19;0;"Phone";0;"en";62;0
28;"Regular";124,5;1;"Phone";1;"de";97;0
16;"Premium";17;1;"Tablet";1;"sp";2;0
22;"Regular";59;0;"Phone";1;"de";67;1
22;"Regular";4,5;1;"Computer";0;"en";94;0
11;"Promo";56;0;"Tablet";0;"en";99;0
19;"Regular";70;1;"Computer";0;"en";40;0
29;"Premium";32;1;"Phone";0;"sp";2;1
13;"Promo";89;0;"Computer";0;"en";82;1
17;"Promo";61;0;"Phone";1;"en";2;0
9;"Promo";51;1;"Computer";0;"sp";37;1
4;"Promo";20;0;"Tablet";1;"fr";95;0
29;"Premium";39;0;"Computer";0;"en";77;0
11;"Regular";56;0;"Phone";0;"sp";35;0
12;"Regular";85;0;"Phone";1;"de";49;0
11;"Regular";44;1;"Tablet";0;"de";37;1
17;"Promo";80;0;"Phone";1;"sp";23;0
29;"Premium";38;0;"Phone";1;"en";49;0
18;"Promo";105;1;"Phone";1;"sp";35;0
20;"Promo";60;0;"Tablet";0;"en";14;0
24;"Regular";21;1;"Phone";1;"en";95;0
11;"Promo";52;0;"Tablet";1;"en";95;0
20;"Promo";5;0;"Computer";1;"en";21;0
13;"Premium";0;1;"Phone";0;"en";10;0
21;"Regular";78;1;"Phone";0;"fr";97;1
16;"Regular";9;1;"Phone";1;"en";86;0
29;"Premium";73,5;1;"Tablet";1;"sp";8;0
13;"Promo";14;0;"Phone";1;"sp";63;1
29;"Premium";88,5;1;"Phone";1;"en";81;0
9;"Promo";33;1;"Phone";1;"sp";55;0
10;"Regular";73;0;"Phone";1;"en";38;0
25;"Regular";8;1;"Phone";1;"en";1;0
25;"Regular";47;0;"Phone";0;"sp";94;1
16;"Premium";66;0;"Phone";0;"en";94;1
27;"Promo";87;1;"Computer";1;"fr";32;0
21;"Promo";62;0;"Tablet";0;"en";64;0
27;"Promo";93;0;"Phone";1;"sp";39;1
13;"Regular";72;0;"Computer";0;"en";20;0
17;"Promo";35;0;"Computer";0;"en";85;0
20;"Regular";53;1;"Computer";0;"en";75;1
4;"Promo";95;1;"Computer";0;"en";47;0
24;"Promo";83;0;"Phone";0;"sp";52;0
26;"Regular";60;0;"Tablet";0;"en";44;1
28;"Promo";54;0;"Phone";0;"en";72;1
15;"Premium";74;0;"Tablet";0;"sp";98;1
29;"Premium";84;1;"Computer";1;"en";84;1
13;"Promo";15;1;"Phone";0;"de";47;1
12;"Promo";48;1;"Phone";0;"sp";91;1
16;"Regular";8;0;"Phone";0;"fr";40;1
20;"Promo";13;0;"Tablet";0;"de";53;0
8;"Promo";94,5;1;"Phone";1;"en";70;0
15;"Promo";17;0;"Computer";0;"sp";40;0
20;"Regular";72;1;"Tablet";1;"en";70;0
21;"Promo";19;0;"Phone";1;"de";93;0
18;"Premium";70;0;"Phone";0;"en";70;1
9;"Promo";95;0;"Phone";1;"sp";85;1
23;"Promo";44;0;"Phone";0;"en";13;1
22;"Premium";31;0;"Phone";1;"en";23;1
15;"Promo";73;1;"Phone";0;"sp";27;0
10;"Promo";99;0;"Phone";1;"en";18;1
18;"Promo";58;0;"Tablet";1;"de";58;0
29;"Premium";26;1;"Phone";1;"sp";96;0
23;"Regular";100;0;"Computer";0;"sp";45;0
22;"Promo";43,5;1;"Phone";0;"sp";99;0
26;"Premium";53;0;"Computer";1;"en";89;1
22;"Regular";65;0;"Phone";0;"sp";6;0
26;"Regular";43;0;"Phone";1;"de";45;0
29;"Premium";47;0;"Computer";0;"fr";12;1
6;"Promo";48;1;"Tablet";1;"en";76;0
19;"Promo";29;1;"Tablet";1;"en";66;0
28;"Premium";16;0;"Phone";0;"en";1;0
29;"Premium";52,5;1;"Tablet";1;"sp";2;0
22;"Premium";115,5;1;"Phone";0;"sp";100;0
26;"Regular";6;0;"Tablet";1;"sp";64;0
12;"Promo";79,5;1;"Tablet";0;"sp";34;0
9;"Premium";76;1;"Computer";0;"en";26;0
15;"Regular";58;0;"Tablet";1;"en";40;0
29;"Premium";23;1;"Tablet";1;"en";14;0
25;"Regular";18;1;"Computer";0;"en";50;0
14;"Regular";12;0;"Tablet";0;"en";14;1
21;"Regular";45;0;"Tablet";1;"sp";84;1
9;"Promo";64;0;"Computer";0;"sp";10;1
9;"Promo";96;1;"Tablet";0;"en";44;0
11;"Promo";65;0;"Phone";0;"fr";9;0
18;"Regular";29;1;"Phone";1;"en";9;0
5;"Promo";40;0;"Tablet";0;"en";84;1
29;"Regular";18;0;"Phone";0;"en";33;0
26;"Regular";124,5;1;"Phone";0;"en";66;0
13;"Promo";6;0;"Computer";1;"en";21;0
11;"Regular";29;1;"Phone";1;"en";24;0
14;"Promo";87;0;"Computer";0;"fr";26;1
19;"Promo";109,5;1;"Phone";1;"en";2;1
17;"Regular";64;0;"Phone";1;"en";62;1
23;"Promo";50;0;"Phone";1;"en";7;1
23;"Promo";23;1;"Tablet";1;"en";97;0
21;"Promo";20;0;"Tablet";0;"de";86;1
15;"Regular";56;0;"Phone";0;"en";28;1
17;"Premium";59;0;"Tablet";0;"en";61;1
22;"Promo";56;0;"Phone";0;"en";19;1
19;"Regular";61,5;1;"Phone";0;"en";25;1
29;"Premium";50;1;"Phone";0;"fr";24;1
20;"Promo";17;0;"Tablet";1;"de";66;1
29;"Premium";47;0;"Tablet";0;"en";99;1
20;"Regular";29;0;"Tablet";1;"de";71;1
27;"Promo";3;0;"Tablet";1;"en";19;1
16;"Promo";85;0;"Phone";1;"en";70;0
20;"Promo";58;0;"Tablet";1;"en";18;0
14;"Promo";32;1;"Tablet";1;"en";2;0
11;"Regular";51;0;"Computer";0;"en";62;0
20;"Promo";27;0;"Phone";1;"en";23;0
20;"Regular";44;1;"Tablet";0;"en";31;0
19;"Premium";150;1;"Tablet";1;"sp";33;1
27;"Promo";11;0;"Phone";1;"de";63;1
29;"Premium";84;0;"Phone";0;"en";47;1
12;"Regular";5;0;"Phone";0;"en";64;1
